,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
30,0.6722533941268921,0.06277645685413308,0.006468129158020019,0.0019870214445747514,0.01,15,100,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 100}",-2.7311097933875894,-3.1160050004378523,-1.4394547696600446,-2.225018214517556,-2.599748844912466,-2.2708537175797465,-3.624727498889426,-2.121231317306494,-3.7327286004422793,-4.254346422484354,-2.811522417961781,0.8204309587752253,81
31,1.5775725841522217,0.11904562855183097,0.011006999015808105,0.003742911969197811,0.01,15,200,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 200}",0.021275859011692155,-0.03571597656530501,0.46063729053275226,0.05722028102370835,0.271522871276237,0.3966384915209836,0.07115148472543731,0.4266137348847853,0.16530414763665757,-0.6549912688688029,0.11796569151781455,0.30862237800734477,74
32,5.6978346824646,0.04710750402122223,0.03401780128479004,0.005853906067356789,0.01,15,500,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 500}",0.3658831888086713,0.3675393702024897,0.4787810534800706,0.6014762098820678,0.7333194593574416,0.8115160308203533,0.754675990098812,0.7915603723489066,0.6486616846551037,0.3675466010724098,0.5920959960726326,0.1739125628095191,37
33,11.490782213211059,1.4910866697507903,0.07708213329315186,0.02505231910499458,0.01,15,1000,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 1000}",0.3228695888349904,0.34584454633373907,0.4460258761553699,0.6282548994718528,0.7441488819754274,0.8149634041518099,0.7896016760548298,0.7899763144033736,0.6476854852803611,0.33838867585081267,0.5867759348512567,0.1933639630112082,41
34,14.775012707710266,3.2698755262091836,0.12881393432617189,0.04773021696959459,0.01,15,2000,"{'learning_rate': 0.01, 'max_depth': 15, 'n_estimators': 2000}",0.32220572625661814,0.3448010191290882,0.4451288174473155,0.6297786204091721,0.7438654838885999,0.8156785050562609,0.7899471841276852,0.7894394739082077,0.6476854852803611,0.3366234166052149,0.5865153732108523,0.19395168171533675,42
35,0.5113237619400024,0.033999814072413544,0.0048255443572998045,0.0004440265243408379,0.01,20,100,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 100}",-2.7311097933875894,-3.1160050004378523,-1.4394547696600446,-2.225018214517556,-2.599748844912466,-2.2708537175797465,-3.624727498889426,-2.121231317306494,-3.7327286004422793,-4.254346422484354,-2.811522417961781,0.8204309587752253,81
36,1.2563921928405761,0.030044555536695033,0.008295369148254395,0.0008656909271152726,0.01,20,200,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 200}",0.021425815372658752,-0.035753098439362585,0.46091112068259743,0.056548519009207765,0.2715234304792776,0.3958291591374525,0.07251148516746508,0.4242432386641021,0.16427993016663733,-0.6549914697564363,0.11765281304835995,0.3083180111616648,75
37,5.232823133468628,0.0691760368950198,0.028762125968933107,0.004509037024680332,0.01,20,500,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 500}",0.3475526279742537,0.3597072034211788,0.5074617839828461,0.6001790121810404,0.735566494116627,0.8067157799678994,0.7668641244432172,0.7946869949344934,0.6498985070428058,0.3796068758082668,0.5948239403872628,0.17540954406814863,36
38,13.038123750686646,0.10617011118329307,0.10890560150146485,0.039075610840639464,0.01,20,1000,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 1000}",0.32064942304213784,0.3476752277259447,0.46222097561068853,0.6302869106171596,0.7411418196355914,0.811615200564306,0.7927889978263845,0.7905004523906224,0.6558021918261409,0.3547481302115878,0.5907429329450564,0.19030773757596245,38
39,25.802337098121644,2.282989622326554,0.24565610885620118,0.08959406576105501,0.01,20,2000,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 2000}",0.3197954281168667,0.34614570587134397,0.4604445420636074,0.6316537892557096,0.741677642734474,0.8119670314796724,0.7941140810318307,0.7901930358670435,0.6551713358632782,0.3505116875943034,0.5901674279878131,0.19147115626180836,40
40,0.370987868309021,0.015594037668160123,0.0055561065673828125,0.0020693083337023814,0.05,5,100,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.47597927640378146,0.5368092979031898,0.5102426928199344,0.6466696561675165,0.693196008498997,0.7770969424267979,0.8178222255846529,0.7404417380344818,0.696022516894746,0.41893588636038415,0.6313216241094481,0.1300084451487892,17
41,0.6540166854858398,0.026649510083537678,0.006777667999267578,0.0006142051700000677,0.05,5,200,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200}",0.48344232934072673,0.5867318074730284,0.5108764128923702,0.6796475629920578,0.719589037895479,0.8136479913016834,0.844915048885543,0.7715416218898067,0.7293416652307296,0.4997504637196404,0.6639483941621065,0.12778523377335943,4
42,0.7235461235046386,0.1005302296286918,0.0071352958679199215,0.0009168237718554357,0.05,5,500,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",0.48276729089670356,0.5867318074730284,0.5099834546576478,0.6796475629920578,0.7226414402623805,0.814701959906308,0.8473510099822428,0.7782391103354136,0.7293416652307296,0.4997504637196404,0.6651155765456153,0.12916449806065874,1
43,0.7359807968139649,0.10990762245438192,0.008795356750488282,0.002928038333325718,0.05,5,1000,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.48276729089670356,0.5867318074730284,0.5099834546576478,0.6796475629920578,0.7226414402623805,0.814701959906308,0.8473510099822428,0.7782391103354136,0.7293416652307296,0.4997504637196404,0.6651155765456153,0.12916449806065874,1
44,0.7819495677947998,0.11176677041165538,0.007609105110168457,0.0012658159808466144,0.05,5,2000,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.48276729089670356,0.5867318074730284,0.5099834546576478,0.6796475629920578,0.7226414402623805,0.814701959906308,0.8473510099822428,0.7782391103354136,0.7293416652307296,0.4997504637196404,0.6651155765456153,0.12916449806065874,1
45,0.6460538148880005,0.006915611008777312,0.006271457672119141,0.0005179685437743778,0.05,10,100,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",0.36868186505532063,0.3515460107059274,0.4328731138204146,0.6094436131823652,0.7381909425942044,0.8050850508302084,0.7896542871448899,0.7936462539282914,0.6169157384158017,0.39933360967010745,0.5905370485347532,0.17819650534067474,39
46,1.267892074584961,0.04668467569365973,0.01164250373840332,0.001456668120852389,0.05,10,200,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200}",0.34041267846860657,0.33127036604380433,0.41469319844337393,0.6266041982705346,0.7496207640040821,0.8135952503321827,0.8231728737929722,0.7864224120763247,0.6537274655259095,0.43228378037469495,0.5971802987332484,0.18924909584110164,34
47,1.6026834011077882,0.2811029854751788,0.014004158973693847,0.0033477009088529247,0.05,10,500,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 500}",0.33875599258360534,0.3279201149376608,0.41469319844337393,0.6283861106809291,0.7505687042822455,0.8135952503321827,0.8302296198932861,0.7864224120763247,0.6625692864934509,0.43228378037469495,0.5985424470097753,0.1911793759415549,31
48,1.524105191230774,0.2557369166735099,0.014065027236938477,0.0031660161518688433,0.05,10,1000,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 1000}",0.33875599258360534,0.3279201149376608,0.41469319844337393,0.6283861106809291,0.7505687042822455,0.8135952503321827,0.8302296198932861,0.7864224120763247,0.6625692864934509,0.43228378037469495,0.5985424470097753,0.1911793759415549,31
49,1.517238473892212,0.2637736421481631,0.014291882514953613,0.0028828293938992344,0.05,10,2000,"{'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 2000}",0.33875599258360534,0.3279201149376608,0.41469319844337393,0.6283861106809291,0.7505687042822455,0.8135952503321827,0.8302296198932861,0.7864224120763247,0.6625692864934509,0.43228378037469495,0.5985424470097753,0.1911793759415549,31
50,0.9720811128616333,0.06104967688411401,0.009349465370178223,0.004305294869818896,0.05,15,100,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 100}",0.34377837901017605,0.32056667670796746,0.4234092865485154,0.5932921044515129,0.7275420661973468,0.8016250632933486,0.7710933473357935,0.7962423944937608,0.6490398495808825,0.3897817193360672,0.5816370886955371,0.18517291921938336,51
51,1.9801679372787475,0.04192990881772224,0.016663384437561036,0.004198029010241236,0.05,15,200,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 200}",0.3017834005727761,0.27255942554875967,0.37496273494764665,0.6129607000120498,0.7359515238054967,0.8040555162604787,0.7991796325149285,0.7944694679800519,0.6417215995627681,0.3857351925908409,0.5723379193795797,0.2060511546743158,59
52,3.279696726799011,0.665849307686956,0.029389262199401855,0.011992962518957135,0.05,15,500,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 500}",0.301721343353318,0.2705345905569796,0.371832757206391,0.6132499669898502,0.7342317569398218,0.8042257409920914,0.7990310025359618,0.79423765272825,0.6446444653520629,0.38416217631971394,0.5717871452974441,0.20674642236696264,60
53,3.308657741546631,0.6279260301795715,0.02619905471801758,0.007436829583920411,0.05,15,1000,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 1000}",0.301721343353318,0.2705345905569796,0.371832757206391,0.6132499669898502,0.7342317569398218,0.8042257409920914,0.7990310025359618,0.79423765272825,0.6446444653520629,0.38416217631971394,0.5717871452974441,0.20674642236696264,60
54,3.2758874893188477,0.6435280635577848,0.02614140510559082,0.009321708216100512,0.05,15,2000,"{'learning_rate': 0.05, 'max_depth': 15, 'n_estimators': 2000}",0.301721343353318,0.2705345905569796,0.371832757206391,0.6132499669898502,0.7342317569398218,0.8042257409920914,0.7990310025359618,0.79423765272825,0.6446444653520629,0.38416217631971394,0.5717871452974441,0.20674642236696264,60
55,1.047229027748108,0.0578623048662052,0.00856311321258545,0.0010450106953431295,0.05,20,100,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 100}",0.368383980530544,0.3036607673843015,0.4358000368269149,0.5864529854985465,0.7325921562392175,0.8025249613670103,0.7730437900312709,0.7955701972918583,0.6505207273021627,0.3986230958755187,0.5847172698347346,0.18334839758475543,43
56,2.5647639513015745,0.058081049123958166,0.0156876802444458,0.0031345325599735404,0.05,20,200,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 200}",0.3485913692924546,0.27131680797161073,0.37729026830227264,0.6116680873562613,0.7444563181475167,0.8057157446398558,0.8099285460222231,0.7939822656179744,0.6460227680216054,0.41077705742705384,0.5819749232798829,0.20013365576310968,50
57,6.49087131023407,0.5509744328697542,0.04801421165466309,0.018067949008952894,0.05,20,500,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 500}",0.3479551872189981,0.26779184440016013,0.37362621046474653,0.6126656430629764,0.7450161525313466,0.8061854197241876,0.8103105636028334,0.7934033074174766,0.6454865439768827,0.40606344265586514,0.5808504315055474,0.20161478018900814,56
58,7.337277626991272,2.0873438062310212,0.05108897686004639,0.02524720083197707,0.05,20,1000,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 1000}",0.3479544272173648,0.2677913802305246,0.373624972689658,0.6126656400472695,0.7450161516649038,0.8061854197241876,0.8103105826449282,0.7934033074174766,0.6454865439768827,0.40606344265586514,0.5808501868269061,0.20161506932539772,57
59,8.53902838230133,5.861881142796454,0.08321588039398194,0.11696924431930776,0.05,20,2000,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 2000}",0.3479544272173648,0.2677913802305246,0.373624972689658,0.6126656400472695,0.7450161516649038,0.8061854197241876,0.8103105826449282,0.7934033074174766,0.6454865439768827,0.40606344265586514,0.5808501868269061,0.20161506932539772,57
60,0.34584436416625974,0.04395564693956484,0.005032563209533691,0.0010889976726019318,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.40793513346627774,0.5452565836919021,0.5418335258222966,0.686803573686239,0.7070082577640031,0.8179819836193845,0.8325761441700548,0.7618220914554048,0.7109979584788233,0.5199357898252245,0.653215104197961,0.1343358737011023,11
61,0.42433388233184816,0.06927185665833356,0.0053801298141479496,0.0009511873687486749,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.40244881847627634,0.5557188467768786,0.5350437073055861,0.6893493297558038,0.7070082577640031,0.8218519094852167,0.8406322865835927,0.7638021618629982,0.7099284568104549,0.5199357898252245,0.6545719564646034,0.13686035004114946,7
62,0.418148136138916,0.06335313700294362,0.005545878410339355,0.0012146170640598352,0.1,5,500,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500}",0.40244881847627634,0.5557188467768786,0.5350437073055861,0.6893493297558038,0.7070082577640031,0.8218519094852167,0.8406322865835927,0.7638021618629982,0.7099284568104549,0.5199357898252245,0.6545719564646034,0.13686035004114946,7
63,0.42890522480010984,0.06435200078930187,0.00576632022857666,0.0009995721778320327,0.1,5,1000,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.40244881847627634,0.5557188467768786,0.5350437073055861,0.6893493297558038,0.7070082577640031,0.8218519094852167,0.8406322865835927,0.7638021618629982,0.7099284568104549,0.5199357898252245,0.6545719564646034,0.13686035004114946,7
64,0.4138697624206543,0.06642843085490727,0.005029368400573731,0.0005000353950813577,0.1,5,2000,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000}",0.40244881847627634,0.5557188467768786,0.5350437073055861,0.6893493297558038,0.7070082577640031,0.8218519094852167,0.8406322865835927,0.7638021618629982,0.7099284568104549,0.5199357898252245,0.6545719564646034,0.13686035004114946,7
65,0.6332681179046631,0.02787008704171843,0.01049661636352539,0.007927307645850474,0.1,10,100,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",0.320892979143121,0.3418786988832071,0.4688830236056192,0.6352307579414268,0.7447729097018989,0.8211268004258245,0.8227997414630223,0.7823795501821149,0.6569240953035544,0.4560475522121681,0.6050936108861957,0.1842340078509215,23
66,1.0460416078567505,0.2327421872109004,0.009788203239440917,0.0021899036096403265,0.1,10,200,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200}",0.320892979143121,0.33765600702574816,0.4688534177880145,0.6352307579414268,0.7445534402712806,0.8213726213384613,0.8274177599192573,0.7813686848027115,0.6712695380730964,0.4570269025530721,0.606564210885619,0.18567995826253955,19
67,1.0320478916168212,0.2657788053296922,0.009979176521301269,0.005642549076102198,0.1,10,500,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500}",0.320892979143121,0.33765600702574816,0.4688534177880145,0.6352307579414268,0.7445534402712806,0.8213726213384613,0.8274177599192573,0.7805371322366329,0.6712695380730964,0.4570269025530721,0.6064810556290111,0.18560182464560845,20
68,0.9242196083068848,0.3057695611158841,0.009102487564086914,0.0023894455403426205,0.1,10,1000,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000}",0.320892979143121,0.33765600702574816,0.4688534177880145,0.6352307579414268,0.7445534402712806,0.8213726213384613,0.8274177599192573,0.7805371322366329,0.6712695380730964,0.4570269025530721,0.6064810556290111,0.18560182464560845,20
69,0.9540571689605712,0.30787875168477086,0.01077430248260498,0.006052180837930227,0.1,10,2000,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 2000}",0.320892979143121,0.33765600702574816,0.4688534177880145,0.6352307579414268,0.7445534402712806,0.8213726213384613,0.8274177599192573,0.7805371322366329,0.6712695380730964,0.4570269025530721,0.6064810556290111,0.18560182464560845,20
70,1.0221477270126342,0.03346567376320444,0.008613657951354981,0.0014403610333808443,0.1,15,100,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 100}",0.36132833070966264,0.26210874680093244,0.4380976454248259,0.6053588812277149,0.7457250621332792,0.8075334242820578,0.7932158671730756,0.7697054965557589,0.6606441125456244,0.3765231632225431,0.5820240730075474,0.19447423042708264,49
71,1.5898853063583374,0.26003675020098227,0.012821340560913086,0.003015616191849471,0.1,15,200,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 200}",0.36004481797618515,0.2593730566136183,0.43718233906134074,0.6067972123877079,0.7452801756265482,0.8068323751702763,0.7929126536928435,0.7698236644451681,0.6601387809072428,0.37498608828483215,0.5813371164165764,0.195158199355691,52
72,1.6611372709274292,0.362183683106152,0.013510179519653321,0.0036803833724564786,0.1,15,500,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 500}",0.36004481797618515,0.2593730566136183,0.43718233906134074,0.6067972123877079,0.7452801756265482,0.8068323751702763,0.7929126536928435,0.7698044492611156,0.6601387809072428,0.37498608828483215,0.581335194898171,0.19515634360236248,53
73,1.7737296104431153,0.3467140609837052,0.016134238243103026,0.007762419569979454,0.1,15,1000,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 1000}",0.36004481797618515,0.2593730566136183,0.43718233906134074,0.6067972123877079,0.7452801756265482,0.8068323751702763,0.7929126536928435,0.7698044492611156,0.6601387809072428,0.37498608828483215,0.581335194898171,0.19515634360236248,53
74,1.7221335887908935,0.33564038071543456,0.013048720359802247,0.0031661874684922016,0.1,15,2000,"{'learning_rate': 0.1, 'max_depth': 15, 'n_estimators': 2000}",0.36004481797618515,0.2593730566136183,0.43718233906134074,0.6067972123877079,0.7452801756265482,0.8068323751702763,0.7929126536928435,0.7698044492611156,0.6601387809072428,0.37498608828483215,0.581335194898171,0.19515634360236248,53
75,1.226229190826416,0.015598460049677956,0.00918419361114502,0.0015705844593215425,0.1,20,100,"{'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 100}",0.3519674351480082,0.3033495032422119,0.4816052978019252,0.6240695967937557,0.7399178261740266,0.8064022126544959,0.8176779740689161,0.800603659067287,0.6608726672818506,0.41801062999459093,0.6004476802227068,0.18728222809148445,26
76,2.650748634338379,0.10483807868147457,0.0186281681060791,0.004083663773223452,0.1,20,200,"{'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 200}",0.35135745130569207,0.302885586593831,0.4794823211266581,0.6244152969135842,0.7401771552671783,0.806162566090107,0.8199064516407839,0.8003996078786884,0.6595930029593368,0.4106044390155418,0.5994983878791402,0.1884971316814263,30
